Kanton,Jahr,Gemeinde,Kanton,Gemeinde,ref. Kirchgemeinde,kath. Kirchgemeinde
AG,2014,Schöftland,109.00,100.0000,16.0000,18.0000
AG,2015,Schöftland,109.00,100.0000,16.0000,18.0000
AG,2016,Schöftland,109.00,100.0000,16.0000,18.0000
AG,2017,Schöftland,109.00,100.0000,16.0000,18.0000
ZH,2011,Schönenberg,100.00,107.0000,13.0000,15.0000
ZH,2012,Schönenberg,100.00,106.0000,13.0000,15.0000
ZH,2013,Schönenberg,100.00,111.0000,13.0000,15.0000
ZH,2014,Schönenberg,100.00,113.0000,13.0000,15.0000
ZH,2015,Schönenberg (ZH),100.00,115.0000,13.0000,15.0000
ZH,2016,Schönenberg (ZH),100.00,115.0000,13.0000,15.0000
ZH,2017,Schönenberg (ZH),100.00,114.0000,13.0000,15.0000
BL,2011,Schönenbuch,100.00,56.0000,0.5500,8.0000
BL,2012,Schönenbuch,100.00,56.0000,0.5500,7.5000
BL,2013,Schönenbuch,100.00,56.0000,0.5500,7.5000
BL,2014,Schönenbuch,100.00,56.0000,0.5500,7.5000
BL,2015,Schönenbuch,100.00,56.0000,0.5500,7.5000
BL,2016,Schönenbuch,100.00,56.0000,0.5500,8.0000
BL,2017,Schönenbuch,100.00,56.0000,0.5500,8.0000
AR,2011,Schönengrund,3.00,3.7000,0.8000,0.8000
AR,2012,Schönengrund,3.00,3.7000,0.8000,0.8000
AR,2013,Schönengrund,3.00,3.7000,0.8000,0.8000
AR,2014,Schönengrund,3.20,3.7000,0.8000,0.8000
AR,2015,Schönengrund,3.20,3.7000,0.8000,0.8000
AR,2016,Schönengrund,3.20,3.7000,0.8000,0.8000
AR,2017,Schönengrund,3.20,3.7000,0.8000,0.8000
SO,2011,Schönenwerd,104.00,115.0000,17.0000,20.0000
SO,2012,Schönenwerd,100.00,115.0000,18.0000,20.0000
SO,2013,Schönenwerd,100.00,115.0000,18.0000,20.0000
SO,2014,Schönenwerd,102.00,115.0000,18.0000,20.0000
SO,2015,Schönenwerd,104.00,115.0000,18.0000,20.0000
SO,2016,Schönenwerd,104.00,115.0000,17.0000,20.0000
SO,2017,Schönenwerd,104.00,115.0000,17.0000,20.0000
LU,2011,Schongau,1.50,2.0000,0.2200,0.4200
LU,2012,Schongau,1.50,2.0000,0.2200,0.4200
LU,2013,Schongau,1.50,2.0000,0.2200,0.4200
LU,2014,Schongau,1.60,2.0000,0.2200,0.4200
LU,2015,Schongau,1.60,1.2500,0.2500,0.2500
LU,2016,Schongau,1.60,1.2500,0.2500,0.2500
LU,2017,Schongau,1.60,2.2000,0.2200,0.4200
TG,2011,Schönholzerswilen,117.00,165.0000,30.0000,30.0000
TG,2012,Schönholzerswilen,117.00,155.0000,30.0000,30.0000
TG,2013,Schönholzerswilen,117.00,155.0000,30.0000,30.0000
TG,2014,Schönholzerswilen,117.00,155.0000,30.0000,30.0000
TG,2015,Schönholzerswilen,117.00,162.0000,30.0000,30.0000
TG,2016,Schönholzerswilen,117.00,162.0000,30.0000,30.0000
TG,2017,Schönholzerswilen,117.00,162.0000,30.0000,29.0000
LU,2011,Schötz,1.50,2.1000,0.2300,0.3515
LU,2012,Schötz,1.50,2.2500,0.2300,0.3700
LU,2013,Schötz,1.50,2.2500,0.2300,0.3700
LU,2014,Schötz,1.60,2.3500,0.2300,0.3700
LU,2015,Schötz,1.60,1.7500,0.2500,0.3750
LU,2016,Schötz,1.60,1.7500,0.2500,0.3750
LU,2017,Schötz,1.60,2.2500,0.2300,0.3500
SZ,2011,Schübelbach,120.00,190.0000,15.0000,35.0000
SZ,2012,Schübelbach,120.00,190.0000,15.0000,35.0000
SZ,2013,Schübelbach,120.00,205.0000,18.0000,35.0000
SZ,2014,Schübelbach,120.00,215.0000,18.0000,35.0000
SZ,2015,Schübelbach,145.00,220.0000,18.0000,35.0000
SZ,2016,Schübelbach,170.00,237.0000,18.0000,35.0000
SZ,2017,Schübelbach,170.00,233.0000,18.0000,35.0000
SZ,2011,Schübelbach-Buttikon,120.00,190.0000,15.0000,30.0000
SZ,2012,Schübelbach-Buttikon,120.00,190.0000,15.0000,30.0000
SZ,2013,Schübelbach-Buttikon,120.00,205.0000,18.0000,35.0000
SZ,2014,Schübelbach-Buttikon,120.00,215.0000,18.0000,35.0000
SZ,2011,Schübelbach-Siebnen,120.00,190.0000,15.0000,25.0000
SZ,2012,Schübelbach-Siebnen,120.00,190.0000,15.0000,25.0000
SZ,2013,Schübelbach-Siebnen,120.00,200.0000,18.0000,25.0000
SZ,2014,Schübelbach-Siebnen,120.00,215.0000,18.0000,25.0000
GR,2013,Schuders,100.00,120.0000,17.0000,15.0000
GR,2014,Schuders,100.00,120.0000,20.5000,15.0000
AG,2011,Schupfart,109.00,118.0000,20.0000,22.0000
AG,2012,Schupfart,109.00,115.0000,20.0000,22.0000
AG,2013,Schupfart,109.00,115.0000,20.0000,22.0000
AG,2014,Schupfart,109.00,115.0000,20.0000,22.0000
AG,2015,Schupfart,109.00,119.0000,20.0000,22.0000
AG,2016,Schupfart,109.00,119.0000,20.0000,24.0000
AG,2017,Schupfart,109.00,119.0000,20.0000,24.0000
BE,2011,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2012,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2013,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2014,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2015,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2016,Schüpfen,3.06,1.6400,0.2530,0.2185
BE,2017,Schüpfen,3.06,1.6400,0.2530,0.2185
LU,2011,Schüpfheim,1.50,2.4000,0.4000,0.4000
LU,2012,Schüpfheim,1.50,2.4000,0.4000,0.4000
LU,2013,Schüpfheim,1.50,2.4000,0.4000,0.4000
LU,2014,Schüpfheim,1.60,2.4000,0.4000,0.4000
LU,2015,Schüpfheim,1.60,2.0000,0.2200,0.4200
LU,2016,Schüpfheim,1.60,2.0000,0.2200,0.4200
LU,2017,Schüpfheim,1.60,2.3000,0.4000,0.3600
AG,2011,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2012,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2013,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2014,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2015,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2016,Schwaderloch,109.00,126.0000,23.0000,25.0000
AG,2017,Schwaderloch,109.00,126.0000,23.0000,25.0000
BE,2011,Schwadernau,3.06,1.7500,0.1380,0.2185
BE,2012,Schwadernau,3.06,1.7500,0.1800,0.2185
BE,2013,Schwadernau,3.06,1.7500,0.1800,0.2185
BE,2014,Schwadernau,3.06,1.7500,0.1800,0.2185
BE,2015,Schwadernau,3.06,1.7500,0.1800,0.2185
BE,2016,Schwadernau,3.06,1.9000,0.1800,0.2185
BE,2017,Schwadernau,3.06,1.9000,0.2000,0.2185
GL,2011,Schwanden,56.00,60.0000,10.0000,10.0000
BE,2014,Schwanden b. B.,3.06,1.7000,0.2300,0.2000
BE,2011,Schwanden b.B.,3.06,1.7000,0.2300,0.2070
BE,2012,Schwanden b.B.,3.06,1.7000,0.2300,0.2000
BE,2013,Schwanden b.B.,3.06,1.7000,0.2300,0.2000
BE,2015,Schwanden bei Brienz,3.06,1.7500,0.2300,0.2000
BE,2016,Schwanden bei Brienz,3.06,1.7500,0.2300,0.2000
BE,2017,Schwanden bei Brienz,3.06,1.7500,0.2300,0.2000
GL,2012,Schwanden Glarus Süd,56.00,60.0000,10.0000,10.0000
GL,2013,Schwanden Glarus Süd,56.00,60.0000,10.0000,11.0000
GL,2014,Schwanden Glarus Süd,55.00,63.0000,10.0000,11.0000
GL,2011,Schwändi,56.00,60.0000,10.0000,10.0000
GL,2012,Schwändi Glarus Süd,56.00,60.0000,10.0000,10.0000
GL,2013,Schwändi Glarus Süd,56.00,60.0000,10.0000,11.0000
GL,2014,Schwändi Glarus Süd,55.00,63.0000,10.0000,11.0000
LU,2011,Schwarzenberg,1.50,2.4000,0.2500,0.4500
LU,2012,Schwarzenberg,1.50,2.3000,0.2500,0.4500
LU,2013,Schwarzenberg,1.50,2.3000,0.2500,0.4500
LU,2014,Schwarzenberg,1.60,2.2000,0.2500,0.4000
LU,2015,Schwarzenberg,1.60,2.3500,0.2300,0.3700
LU,2016,Schwarzenberg,1.60,2.3000,0.2300,0.3515
LU,2017,Schwarzenberg,1.60,2.2000,0.2500,0.4000
BE,2012,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2013,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2014,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2015,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2016,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2017,Schwarzenburg,3.06,1.8600,0.2300,0.2070
BE,2011,Schwarzenburg (Albligen),3.06,1.8200,0.2300,0.2070
BE,2011,Schwarzenburg (Wahlern),3.06,1.8200,0.2300,0.2070
BE,2011,Schwarzhäusern,3.06,1.3900,0.1840,0.2300
BE,2012,Schwarzhäusern,3.06,1.3900,0.1840,0.2300
BE,2013,Schwarzhäusern,3.06,1.3900,0.1840,0.2300
BE,2014,Schwarzhäusern,3.06,1.4900,0.1840,0.2300
BE,2015,Schwarzhäusern,3.06,1.4900,0.1840,0.2300
BE,2016,Schwarzhäusern,3.06,1.4900,0.1840,0.2200
BE,2017,Schwarzhäusern,3.06,1.6000,0.1840,0.2200
AR,2011,Schwellbrunn,3.00,4.0000,0.8000,0.4500
AR,2012,Schwellbrunn,3.00,4.0000,0.8000,0.4500
AR,2013,Schwellbrunn,3.00,4.0000,0.8000,0.4500
AR,2014,Schwellbrunn,3.20,4.0000,0.8000,0.4500
AR,2015,Schwellbrunn,3.20,4.2000,0.4500,0.8000
AR,2016,Schwellbrunn,3.20,4.2000,0.4500,0.8000
AR,2017,Schwellbrunn,3.20,4.2000,0.4500,0.8000
AI,2011,Schwende,96.00,102.0000,24.0000,21.0000
AI,2012,Schwende,96.00,102.0000,24.0000,21.0000
AI,2013,Schwende,96.00,97.0000,24.0000,19.0000
AI,2014,Schwende,96.00,97.0000,24.0000,19.0000
AI,2015,Schwende,96.00,95.0000,17.0000,17.0000
AI,2016,Schwende,96.00,97.0000,17.0000,17.0000
AI,2017,Schwende,96.00,94.0000,15.0000,15.0000
BE,2011,Schwendibach,3.06,1.7000,0.2070,0.2010
BE,2012,Schwendibach,3.06,1.7000,0.2070,0.2010
BE,2013,Schwendibach,3.06,1.7000,0.2070,0.2010
BE,2014,Schwendibach,3.06,1.7000,0.2070,0.2010
BE,2015,Schwendibach,3.06,1.7000,0.2070,0.2010
BE,2016,Schwendibach,3.06,1.9000,0.2070,0.2010
BE,2017,Schwendibach,3.06,1.9000,0.2070,0.2010
ZH,2011,Schwerzenbach,100.00,92.0000,8.0000,12.0000
ZH,2012,Schwerzenbach,100.00,91.0000,8.0000,11.0000
ZH,2013,Schwerzenbach,100.00,96.0000,8.0000,11.0000
ZH,2014,Schwerzenbach,100.00,96.0000,8.0000,11.0000
ZH,2015,Schwerzenbach,100.00,99.0000,8.0000,11.0000
ZH,2016,Schwerzenbach,100.00,103.0000,10.0000,11.0000
ZH,2017,Schwerzenbach,100.00,103.0000,10.0000,11.0000
SZ,2011,Schwyz,120.00,195.0000,28.0000,28.0000
SZ,2012,Schwyz,120.00,195.0000,28.0000,28.0000
SZ,2013,Schwyz,120.00,215.0000,28.0000,28.0000
SZ,2014,Schwyz,120.00,215.0000,30.0000,28.0000
SZ,2015,Schwyz,145.00,225.0000,30.0000,28.0000
SZ,2016,Schwyz,170.00,225.0000,30.0000,28.0000
SZ,2017,Schwyz,170.00,225.0000,30.0000,28.0000
GR,2011,Scuol,100.00,105.0000,11.0000,15.0000
GR,2012,Scuol,100.00,105.0000,11.0000,15.0000
GR,2013,Scuol,100.00,105.0000,17.0000,15.0000
GR,2014,Scuol,100.00,105.0000,20.5000,15.0000
GR,2015,Scuol,100.00,100.0000,20.5000,15.0000
GR,2016,Scuol,100.00,100.0000,18.5000,15.0000
GR,2017,Scuol,100.00,100.0000,18.5000,15.0000
BE,2011,Seeberg,3.06,1.6500,0.2300,0.2300
BE,2012,Seeberg,3.06,1.6500,0.2300,0.2300
BE,2013,Seeberg,3.06,1.6500,0.2300,0.2300
BE,2014,Seeberg,3.06,1.6500,0.2300,0.2300
BE,2015,Seeberg,3.06,1.6500,0.2300,0.2300
BE,2016,Seeberg,3.06,1.6500,0.1700,0.2200
BE,2017,Seeberg,3.06,1.6500,0.2300,0.2200
UR,2011,Seedorf,100.00,90.0000,120.0000,88.0000
BE,2011,Seedorf,3.06,1.7400,0.2070,0.2185
BE,2012,Seedorf,3.06,1.7400,0.2070,0.2185
UR,2012,Seedorf,100.00,90.0000,120.0000,118.0000
UR,2013,Seedorf,100.00,90.0000,120.0000,118.0000
BE,2013,Seedorf,3.06,1.7400,0.2070,0.2185
BE,2014,Seedorf,3.06,1.7400,0.2070,0.2185
UR,2014,Seedorf,100.00,90.0000,120.0000,118.0000
BE,2015,Seedorf (BE),3.06,1.7400,0.2070,0.2185
BE,2016,Seedorf (BE),3.06,1.7400,0.2070,0.2185
BE,2017,Seedorf (BE),3.06,1.7400,0.2070,0.2185
UR,2015,Seedorf (UR),100.00,90.0000,120.0000,105.0000
UR,2016,Seedorf (UR),100.00,90.0000,120.0000,105.0000
UR,2017,Seedorf (UR),100.00,90.0000,120.0000,105.0000
ZH,2011,Seegräben,100.00,117.0000,12.0000,14.0000
ZH,2012,Seegräben,100.00,117.0000,12.0000,14.0000
ZH,2013,Seegräben,100.00,117.0000,12.0000,14.0000
ZH,2014,Seegräben,100.00,117.0000,12.0000,14.0000
ZH,2015,Seegräben,100.00,115.0000,12.0000,14.0000
ZH,2016,Seegräben,100.00,113.0000,12.0000,14.0000
ZH,2017,Seegräben,100.00,113.0000,12.0000,14.0000
BE,2011,Seehof,3.06,1.7400,0.2300,0.3220
BE,2012,Seehof,3.06,1.7400,0.2300,0.3220
BE,2013,Seehof,3.06,1.7400,0.2300,0.3220
BE,2014,Seehof,3.06,1.7400,0.2300,0.3220
BE,2015,Seehof,3.06,1.7400,0.2300,0.3220
BE,2016,Seehof,3.06,1.7400,0.2300,0.3220
BE,2017,Seehof,3.06,1.7400,0.2300,0.3220
UR,2011,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2012,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2013,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2014,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2015,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2016,Seelisberg,100.00,110.0000,120.0000,155.0000
UR,2017,Seelisberg,100.00,110.0000,120.0000,155.0000
AG,2011,Seengen,109.00,84.0000,15.0000,14.0000
AG,2012,Seengen,109.00,84.0000,15.0000,14.0000
AG,2013,Seengen,109.00,80.0000,15.0000,14.0000
AG,2014,Seengen,109.00,80.0000,15.0000,15.0000
AG,2015,Seengen,109.00,80.0000,15.0000,15.0000
AG,2016,Seengen,109.00,80.0000,15.0000,15.0000
AG,2017,Seengen,109.00,80.0000,16.0000,15.0000
SO,2011,Seewen,104.00,134.0000,10.0000,18.0000
SO,2012,Seewen,100.00,134.0000,10.0000,18.0000
SO,2013,Seewen,100.00,134.0000,10.0000,16.0000
SO,2014,Seewen,102.00,134.0000,10.0000,16.0000
SO,2015,Seewen,104.00,134.0000,10.0000,16.0000
SO,2016,Seewen,104.00,134.0000,10.0000,16.0000
SO,2017,Seewen,104.00,134.0000,10.0000,16.0000
GR,2014,Seewis i. P.,100.00,120.0000,20.5000,15.0000
GR,2011,Seewis i.P.,100.00,120.0000,17.0000,15.0000
GR,2012,Seewis i.P.,100.00,120.0000,17.0000,15.0000
GR,2013,Seewis i.P.,100.00,120.0000,17.0000,15.0000
GR,2015,Seewis im Prättigau,100.00,120.0000,20.5000,13.0000
GR,2016,Seewis im Prättigau,100.00,110.0000,20.5000,13.0000
GR,2017,Seewis im Prättigau,100.00,110.0000,20.5000,13.0000
BE,2011,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2012,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2013,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2014,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2015,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2016,Seftigen,3.06,1.7400,0.2530,0.2010
BE,2017,Seftigen,3.06,1.7400,0.2530,0.2010
VD,2011,Seigneux,151.50,76.5000,0.0000,0.0000
GR,2011,Selma,100.00,120.0000,17.0000,13.0000
GR,2012,Selma,100.00,120.0000,17.0000,13.0000
GR,2013,Selma,100.00,120.0000,17.0000,13.0000
GR,2014,Selma,100.00,120.0000,20.5000,13.0000
BL,2011,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2012,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2013,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2014,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2015,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2016,Seltisberg,100.00,52.0000,0.5500,6.7500
BL,2017,Seltisberg,100.00,52.0000,0.5500,6.7500
SO,2011,Selzach,104.00,115.0000,16.0000,20.0000
SO,2012,Selzach,100.00,115.0000,16.0000,20.0000
SO,2013,Selzach,100.00,115.0000,16.0000,20.0000
SO,2014,Selzach,102.00,110.0000,16.0000,20.0000
SO,2015,Selzach,104.00,110.0000,16.0000,20.0000
SO,2016,Selzach,104.00,110.0000,16.0000,20.0000
SO,2017,Selzach,104.00,110.0000,16.0000,20.0000
VS,2015,Sembrancher,1.00,1.2000,0.0000,0.0000
VS,2016,Sembrancher,1.00,1.2000,0.0000,0.0000
VS,2017,Sembrancher,1.00,1.3000,0.0000,0.0000
TI,2011,SEMENTINA,100.00,90.0000,0.0000,0.0000
TI,2012,SEMENTINA,100.00,90.0000,0.0000,0.0000
TI,2013,SEMENTINA,100.00,90.0000,0.0000,0.0000
TI,2014,SEMENTINA,100.00,90.0000,0.0000,0.0000
TI,2015,Sementina,100.00,90.0000,0.0000,0.0000
TI,2016,Sementina,100.00,90.0000,0.0000,0.0000
TI,2017,Sementina,100.00,90.0000,0.0000,0.0000
TI,2012,SEMIONE,100.00,95.0000,0.0000,0.0000
LU,2011,Sempach,1.50,1.8000,0.2200,0.2200
LU,2012,Sempach,1.50,1.8000,0.2200,0.2200
LU,2013,Sempach,1.50,1.9500,0.2200,0.2200
LU,2014,Sempach,1.60,2.1000,0.2200,0.2600
LU,2015,Sempach,1.60,2.3000,0.4000,0.4000
LU,2016,Sempach,1.60,2.1000,0.4000,0.4000
LU,2017,Sempach,1.60,1.9500,0.2500,0.2600
FR,2011,Semsales,100.00,83.0000,10.0000,9.5000
FR,2012,Semsales,100.00,83.0000,10.0000,9.5000
FR,2013,Semsales,100.00,83.0000,10.0000,9.5000
FR,2014,Semsales,100.00,83.0000,10.0000,9.5000
FR,2015,Semsales,100.00,83.0000,10.0000,9.0000
FR,2016,Semsales,100.00,83.0000,10.0000,9.0000
FR,2017,Semsales,100.00,83.0000,10.0000,9.0000
VD,2011,Senarclens,151.50,66.5000,0.0000,0.0000
VD,2012,Senarclens,154.50,68.5000,0.0000,0.0000
VD,2013,Senarclens,154.50,68.5000,0.0000,0.0000
VD,2014,Senarclens,154.50,68.5000,0.0000,0.0000
VD,2015,Senarclens,154.50,68.5000,0.0000,0.0000
VD,2016,Senarclens,154.50,68.5000,0.0000,0.0000
VD,2017,Senarclens,154.50,68.5000,0.0000,0.0000
FR,2011,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2012,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2013,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2014,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2015,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2016,Senèdes,100.00,89.1000,9.0000,8.0000
FR,2017,Senèdes,100.00,89.1000,9.0000,8.0000
SG,2011,Sennwald,95.00,139.0000,28.0000,22.0000
SG,2012,Sennwald,105.00,134.0000,28.0000,22.0000
SG,2013,Sennwald,115.00,134.0000,30.0000,22.0000
SG,2014,Sennwald,115.00,128.0000,30.0000,22.0000
SG,2015,Sennwald,115.00,122.0000,30.0000,22.0000
SG,2016,Sennwald,115.00,118.0000,28.0000,22.0000
SG,2017,Sennwald,115.00,110.0000,28.0000,20.0000
GR,2011,Sent,100.00,105.0000,17.0000,15.0000
GR,2012,Sent,100.00,105.0000,17.0000,15.0000
GR,2013,Sent,100.00,105.0000,17.0000,15.0000
GR,2014,Sent,100.00,105.0000,20.5000,15.0000
AG,2011,Seon,109.00,108.0000,19.0000,19.0000
AG,2012,Seon,109.00,108.0000,19.0000,19.0000
AG,2013,Seon,109.00,108.0000,19.0000,19.0000
AG,2014,Seon,109.00,108.0000,19.0000,19.0000
AG,2015,Seon,109.00,108.0000,19.0000,19.0000
AG,2016,Seon,109.00,108.0000,19.0000,19.0000
AG,2017,Seon,109.00,108.0000,19.0000,19.0000
VD,2011,Sergey,151.50,79.0000,0.0000,0.0000
VD,2012,Sergey,154.50,81.0000,0.0000,0.0000
VD,2013,Sergey,154.50,81.0000,0.0000,0.0000
VD,2014,Sergey,154.50,78.0000,0.0000,0.0000
VD,2015,Sergey,154.50,81.0000,0.0000,0.0000
VD,2016,Sergey,154.50,78.0000,0.0000,0.0000
VD,2017,Sergey,154.50,78.0000,0.0000,0.0000
TI,2013,SERRAVALLE,100.00,95.0000,0.0000,0.0000
TI,2014,SERRAVALLE,100.00,95.0000,0.0000,0.0000
TI,2015,Serravalle,100.00,95.0000,0.0000,0.0000
TI,2016,Serravalle,100.00,95.0000,0.0000,0.0000
TI,2017,Serravalle,100.00,95.0000,0.0000,0.0000
VD,2011,Servion,151.50,69.0000,0.0000,0.0000
VD,2012,Servion,154.50,71.0000,0.0000,0.0000
VD,2013,Servion,154.50,71.0000,0.0000,0.0000
VD,2014,Servion,154.50,69.0000,0.0000,0.0000
VD,2015,Servion,154.50,69.0000,0.0000,0.0000
VD,2016,Servion,154.50,69.0000,0.0000,0.0000
VD,2017,Servion,154.50,69.0000,0.0000,0.0000
TI,2012,SESSA,100.00,90.0000,0.0000,0.0000
TI,2013,SESSA,100.00,90.0000,0.0000,0.0000
TI,2014,SESSA,100.00,90.0000,0.0000,0.0000
TI,2015,Sessa,100.00,90.0000,0.0000,0.0000
TI,2016,Sessa,100.00,90.0000,0.0000,0.0000
TI,2017,Sessa,100.00,90.0000,0.0000,0.0000
ZH,2011,Seuzach,100.00,97.0000,10.0000,13.0000
ZH,2012,Seuzach,100.00,84.0000,10.0000,13.0000
ZH,2013,Seuzach,100.00,84.0000,10.0000,13.0000
ZH,2014,Seuzach,100.00,84.0000,12.0000,13.0000
ZH,2015,Seuzach,100.00,84.0000,11.5000,13.0000
ZH,2016,Seuzach,100.00,84.0000,11.5000,13.0000
ZH,2017,Seuzach,100.00,92.0000,11.5000,13.0000
FR,2011,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2012,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2013,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2014,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2015,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2016,Sévaz,100.00,70.0000,9.0000,10.0000
FR,2017,Sévaz,100.00,70.0000,9.0000,8.5000
SG,2011,Sevelen,95.00,145.0000,27.0000,20.0000
SG,2012,Sevelen,105.00,145.0000,27.0000,20.0000
SG,2013,Sevelen,115.00,145.0000,27.0000,20.0000
SG,2014,Sevelen,115.00,145.0000,27.0000,20.0000
SG,2015,Sevelen,115.00,139.0000,27.0000,20.0000
SG,2016,Sevelen,115.00,139.0000,27.0000,20.0000
SG,2017,Sevelen,115.00,139.0000,27.0000,20.0000
VD,2011,Sévery,151.50,76.0000,0.0000,0.0000
VD,2012,Sévery,154.50,78.0000,0.0000,0.0000
VD,2013,Sévery,154.50,78.0000,0.0000,0.0000
VD,2014,Sévery,154.50,78.0000,0.0000,0.0000
VD,2015,Sévery,154.50,76.0000,0.0000,0.0000
VD,2016,Sévery,154.50,76.0000,0.0000,0.0000
VD,2017,Sévery,154.50,75.0000,0.0000,0.0000
GR,2011,Sevgein,100.00,120.0000,17.0000,13.0000
GR,2012,Sevgein,100.00,120.0000,17.0000,13.0000
GR,2013,Sevgein,100.00,120.0000,17.0000,13.0000
GR,2011,Siat,100.00,120.0000,17.0000,16.0000
GR,2012,Siat,100.00,120.0000,17.0000,16.0000
GR,2013,Siat,100.00,120.0000,17.0000,16.0000
GR,2014,Siat,100.00,100.0000,20.5000,16.0000
SH,2011,Siblingen,112.00,109.0000,12.0000,16.0000
SH,2012,Siblingen,98.00,109.0000,12.0000,16.0000
SH,2013,Siblingen,112.00,109.0000,12.0000,16.0000
SH,2014,Siblingen,112.00,109.0000,12.0000,16.0000
SH,2015,Siblingen,114.00,109.0000,12.0000,16.0000
SH,2016,Siblingen,115.00,105.0000,12.0000,16.0000
SH,2017,Siblingen,115.00,105.0000,12.0000,16.0000
VS,2015,Sierre,1.00,1.2000,0.0000,0.0000
VS,2016,Sierre,1.00,1.2000,0.0000,0.0000
VS,2017,Sierre,1.00,1.2000,0.0000,0.0000
AG,2011,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2012,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2013,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2014,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2015,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2016,Siglistorf,109.00,121.0000,9.0000,21.0000
AG,2017,Siglistorf,109.00,121.0000,9.0000,21.0000
BE,2011,Signau,3.06,1.8400,0.1840,0.2700
BE,2012,Signau,3.06,1.8400,0.1840,0.2700
BE,2013,Signau,3.06,1.8400,0.1840,0.2700
BE,2014,Signau,3.06,1.8400,0.1840,0.2700
BE,2015,Signau,3.06,1.9400,0.1840,0.2700
BE,2016,Signau,3.06,1.9400,0.1840,0.2700
BE,2017,Signau,3.06,1.9400,0.1840,0.2700
VD,2011,Signy-Avenex,151.50,54.0000,0.0000,0.0000
VD,2012,Signy-Avenex,154.50,56.0000,0.0000,0.0000
VD,2013,Signy-Avenex,154.50,56.0000,0.0000,0.0000
VD,2014,Signy-Avenex,154.50,56.0000,0.0000,0.0000
VD,2015,Signy-Avenex,154.50,56.0000,0.0000,0.0000
VD,2016,Signy-Avenex,154.50,56.0000,0.0000,0.0000
VD,2017,Signy-Avenex,154.50,58.0000,0.0000,0.0000
BE,2011,Sigriswil,3.06,1.7400,0.1840,0.2010
BE,2012,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2013,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2014,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2015,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2016,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2017,Sigriswil,3.06,1.7200,0.1840,0.2010
BE,2011,Sigriswil (Reust),3.06,1.7400,0.2530,0.2010
BE,2013,Sigriswil (Reust),3.06,1.7200,0.2530,0.2010
UR,2011,Silenen,100.00,105.0000,120.0000,118.0000
UR,2012,Silenen,100.00,105.0000,120.0000,124.0000
UR,2013,Silenen,100.00,105.0000,120.0000,124.0000
UR,2014,Silenen,100.00,105.0000,120.0000,130.0000
UR,2015,Silenen,100.00,105.0000,120.0000,130.0000
UR,2016,Silenen,100.00,105.0000,120.0000,130.0000
UR,2017,Silenen,100.00,105.0000,120.0000,130.0000
